season,play_id,yds_to_end,next_score
2021,1097,58,3
2021,1121,31,3
2021,1154,26,3
2021,1175,22,3
2021,1196,19,3
2021,1220,13,3
2021,1241,10,3
2021,1337,88,-3
2021,1366,84,-3
2021,1387,85,-3
2021,1409,85,-3
2021,1451,65,3
2021,1472,49,3
2021,1510,50,3
2021,1534,42,3
2021,1555,34,3
2021,1578,34,3
2021,1602,25,3
2021,1625,29,3
2021,1646,25,3
2021,1687,13,3
2021,1736,27,3
2021,1779,27,3
2021,1812,16,3
2021,1873,68,0
2021,1902,59,0
2021,1931,66,0
2021,1957,39,0
2021,1986,33,0
2021,2033,31,0
2021,2055,31,0
2021,2075,61,0
2021,2099,54,0
2021,2121,54,0
2021,2143,54,0
2021,2211,74,-7
2021,2232,70,-7
2021,2253,59,-7
2021,2274,60,-7
2021,2293,74,-7
2021,2317,65,-7
2021,2364,77,7
2021,2403,85,7
2021,2424,85,7
2021,2446,85,7
2021,2478,65,7
2021,2499,46,7
2021,2522,35,7
2021,2546,35,7
2021,2570,28,7
2021,2604,15,7
2021,2625,9,7
2021,2648,7,7
2021,2719,75,7
2021,2752,87,7
2021,2773,85,7
2021,2797,74,7
2021,2844,96,-7
2021,2865,90,-7
2021,2888,90,-7
2021,2909,87,-7
2021,2954,30,7
2021,2979,30,7
2021,3008,22,7
2021,3029,21,7
2021,3074,77,-7
2021,3096,77,-7
2021,3136,76,-7
2021,3158,76,-7
2021,3196,37,-7
2021,3217,34,-7
2021,3240,39,-7
2021,3275,34,-7
2021,3296,31,-7
2021,3332,36,-7
2021,3359,41,-7
2021,3395,90,7
2021,3439,82,7
2021,3463,70,7
2021,3487,59,7
2021,3511,36,7
2021,3535,25,7
2021,3559,19,7
2021,3595,7,7
2021,3616,9,7
2021,3638,9,7
2021,3660,9,7
2021,3699,91,-7
2021,3755,86,-7
2021,3787,93,-7
2021,3808,90,-7
2021,3830,90,-7
2021,3865,56,7
2021,3887,56,7
2021,3913,33,7
2021,3935,33,7
2021,3964,20,7
2021,4003,17,7
2021,4030,14,7
2021,4052,14,7
2021,4074,85,-7
2021,4112,83,-7
2021,4150,81,-7
2021,4179,68,-7
2021,4200,64,-7
2021,4238,62,-7
2021,4276,61,-7
2021,4293,80,7
2021,4317,64,7
2021,4341,54,7
2021,4364,59,7
2021,4388,49,7
2021,4410,49,7
2021,4432,49,7
2021,4456,36,7
2021,4478,36,7
2021,4507,19,7
2021,63,74,7
2021,87,67,7
2021,120,67,7
2021,142,67,7
2021,176,78,-7
2021,197,74,-7
2021,226,70,-7
2021,253,60,-7
2021,279,48,-7
2021,302,47,-7
2021,337,52,-7
2021,360,57,-7
2021,381,53,-7
2021,400,68,-7
2021,419,78,7
2021,445,41,7
2021,466,30,7
2021,487,26,7
2021,508,20,7
2021,529,16,7
2021,550,11,7
2021,571,8,7
2021,636,80,-7
2021,657,82,-7
2021,681,73,-7
2021,705,69,-7
2021,728,65,-7
2021,749,68,-7
2021,771,68,-7
2021,830,75,-3
2021,878,72,-3
2021,908,67,-3
2021,929,69,-3
2021,947,65,3
2021,968,61,3
2021,989,59,3
2021,1010,56,3
2021,1033,55,3
2021,1057,32,3
2021,1078,31,3
2021,1104,20,3
2021,1147,13,3
2021,1168,11,3
2021,1191,8,3
2021,1218,7,3
2021,1239,7,3
2021,1261,7,3
2021,1295,75,0
2021,1319,60,0
2021,1340,47,0
2021,1362,47,0
2021,1386,22,0
2021,1429,13,0
2021,1452,18,0
2021,1490,15,0
2021,1516,97,0
2021,1537,88,0
2021,1558,81,0
2021,1613,75,-3
2021,1634,73,-3
2021,1663,66,-3
2021,1695,20,3
2021,1719,20,3
2021,1741,20,3
2021,1760,28,3
2021,1791,23,3
2021,1825,75,7
2021,1846,70,7
2021,1885,67,7
2021,1921,62,7
2021,1943,62,7
2021,1975,72,7
2021,1999,63,7
2021,2028,53,7
2021,2052,47,-7
2021,2074,47,-7
2021,2095,41,-7
2021,2116,38,-7
2021,2137,36,-7
2021,2159,36,-7
2021,2191,29,-7
2021,2212,31,-7
2021,2232,61,7
2021,2262,47,7
2021,2289,37,7
2021,2312,31,7
2021,2334,31,7
2021,2358,23,7
2021,2382,12,7
2021,2419,20,7
2021,2442,25,7
2021,2485,12,7
2021,2541,75,-3
2021,2562,73,-3
2021,2597,54,-3
2021,2623,53,3
2021,2647,53,3
2021,2669,53,3
2021,2700,41,3
2021,2722,41,3
2021,2756,32,3
2021,2777,32,3
2021,2801,22,3
2021,2822,4,3
2021,2844,4,3
2021,2865,2,3
2021,2890,7,3
2021,2912,7,3
2021,2953,78,-7
2021,2974,66,-7
2021,2995,60,-7
2021,3020,57,-7
2021,3043,57,-7
2021,3081,56,-7
2021,3102,56,-7
2021,3140,60,-7
2021,3178,59,-7
2021,3197,82,7
2021,3221,62,7
2021,3243,62,7
2021,3270,58,7
2021,3305,58,7
2021,3340,7,7
2021,3362,7,7
2021,3384,7,7
2021,3447,69,7
2021,3485,67,7
2021,3538,75,0
2021,3579,66,0
2021,3603,50,0
2021,3648,50,0
2021,3670,50,0
2021,3692,50,0
2021,55,75,3
2021,79,67,3
2021,100,59,3
2021,122,59,3
2021,160,60,3
2021,182,60,3
2021,207,79,-3
2021,243,79,-3
2021,267,74,-3
2021,296,67,-3
2021,320,60,-3
2021,349,62,-3
2021,373,59,-3
2021,401,81,3
2021,434,72,3
2021,455,68,3
2021,478,71,3
2021,502,64,3
2021,526,24,3
2021,547,19,3
2021,570,21,3
2021,604,21,3
2021,650,83,-3
2021,672,83,-3
2021,701,60,-3
2021,725,55,-3
2021,747,55,-3
2021,766,62,-3
2021,796,57,3
2021,819,56,3
2021,843,50,3
2021,867,43,3
2021,904,53,3
2021,928,20,3
2021,950,20,3
2021,972,20,3
2021,1015,12,3
2021,1038,17,3
2021,1072,75,0
2021,1093,72,0
2021,1117,64,0
2021,1139,64,0
2021,1163,63,0
2021,1191,58,0
2021,1214,90,0
2021,1235,89,0
2021,1254,90,0
2021,1276,90,0
2021,1301,57,0
2021,1322,51,0
2021,1343,49,0
2021,1367,44,0
2021,1389,44,0
2021,1418,38,0
2021,1442,24,0
2021,1463,21,0
2021,1485,21,0
2021,1504,27,0
2021,1524,65,0
2021,1545,56,0
2021,1566,54,0
2021,1587,52,0
2021,1611,48,0
2021,1633,48,0
2021,1663,82,0
2021,1684,77,0
2021,1705,75,0
2021,1734,56,0
2021,1772,57,0
2021,1801,50,0
2021,1825,45,0
2021,1846,39,0
2021,1887,39,0
2021,1962,46,0
2021,1981,99,0
2021,2019,93,0
2021,2094,89,-3
2021,2115,83,-3
2021,2144,75,-3
2021,2165,72,-3
2021,2194,67,-3
2021,2216,67,-3
2021,2241,68,3
2021,2262,65,3
2021,2283,66,3
2021,2305,66,3
2021,2330,78,-3
2021,2351,70,-3
2021,2372,70,-3
2021,2394,70,-3
2021,2430,82,3
2021,2452,82,3
2021,2474,82,3
2021,2493,84,3
2021,2518,61,-3
2021,2542,45,-3
2021,2564,45,-3
2021,2585,42,-3
2021,2609,36,-3
2021,2631,63,3
2021,2652,60,3
2021,2676,57,3
2021,2698,57,3
2021,2723,81,-3
2021,2744,69,-3
2021,2770,39,-3
2021,2791,37,-3
2021,2813,37,-3
2021,2837,27,-3
2021,2859,27,-3
2021,2880,24,-3
2021,2917,86,3
2021,2938,78,3
2021,2978,78,3
2021,2999,78,3
2021,3024,68,-3
2021,3045,62,-3
2021,3069,59,-3
2021,3090,59,-3
2021,3113,64,-3
2021,3131,66,3
2021,3160,49,3
2021,3181,42,3
2021,3203,42,3
2021,3227,37,3
2021,3253,30,3
2021,3274,27,3
2021,3295,28,3
2021,3317,28,3
2021,3338,24,3
2021,3372,75,0
2021,3394,75,0
2021,3416,75,0
2021,3435,85,0
2021,3454,54,0
2021,3475,53,0
2021,3496,52,0
2021,3518,52,0
2021,3537,97,0
2021,3559,97,0
2021,3581,97,0
2021,3605,91,0
2021,3638,85,0
2021,3660,85,0
2021,3695,67,0
2021,3717,67,0
2021,3739,67,0
2021,3770,42,0
2021,3808,43,0
2021,3848,40,0
2021,3888,43,0
2021,3918,28,0
2021,3945,27,0
2021,3985,27,0
2021,4006,32,0
2021,4029,37,0
2021,4063,42,0
2021,4088,91,0
2021,4112,80,0
2021,4136,67,0
2021,4158,67,0
2021,55,75,-7
2021,76,72,-7
2021,97,68,-7
2021,131,68,-7
2021,159,83,7
2021,180,77,7
2021,209,61,7
2021,230,53,7
2021,264,51,7
2021,289,37,7
2021,320,26,7
2021,351,7,7
2021,372,6,7
2021,396,2,7
2021,449,75,-3
2021,475,25,3
2021,496,23,3
2021,520,12,3
2021,541,9,3
2021,563,9,3
2021,585,9,3
2021,619,75,7
2021,640,75,7
2021,662,75,7
2021,684,75,7
2021,709,66,-7
2021,730,65,-7
2021,752,65,-7
2021,774,65,-7
2021,804,68,7
2021,830,63,7
2021,851,59,7
2021,872,49,7
2021,896,48,7
2021,943,39,7
2021,967,2,7
2021,988,1,7
2021,1045,75,7
2021,1066,70,7
2021,1099,55,7
2021,1120,52,7
2021,1144,46,7
2021,1176,40,7
2021,1217,17,7
2021,1238,12,7
2021,1259,5,7
2021,1280,1,7
2021,1360,75,3
2021,1381,63,3
2021,1405,48,3
2021,1426,44,3
2021,1449,39,3
2021,1474,39,3
2021,1495,33,3
2021,1527,25,3
2021,1548,23,3
2021,1569,18,3
2021,1592,22,3
2021,1616,10,3
2021,1640,6,3
2021,1662,6,3
2021,1684,6,3
2021,1733,75,0
2021,1771,80,0
2021,1793,80,0
2021,1827,57,0
2021,1863,66,0
2021,1885,66,0
2021,1923,55,0
2021,1997,75,-7
2021,2018,75,-7
2021,2048,76,-7
2021,2074,72,-7
2021,2093,78,7
2021,2114,74,7
2021,2133,74,7
2021,2157,47,7
2021,2216,27,7
2021,2248,26,7
2021,2276,26,7
2021,2305,6,7
2021,2358,75,-7
2021,2380,75,-7
2021,2405,69,-7
2021,2426,63,-7
2021,2462,71,-7
2021,2486,62,-7
2021,2505,71,-7
2021,2523,58,7
2021,2547,58,7
2021,2568,52,7
2021,2592,45,7
2021,2613,36,7
2021,2634,33,7
2021,2655,26,7
2021,2676,24,7
2021,2701,24,7
2021,2726,22,7
2021,2777,11,7
2021,2803,8,7
2021,2836,1,7
2021,2911,75,7
2021,2935,51,7
2021,2962,31,7
2021,2991,61,-7
2021,3014,59,-7
2021,3046,69,-7
2021,3070,52,-7
2021,3095,52,-7
2021,3121,45,7
2021,3142,47,7
2021,3168,47,7
2021,3187,57,7
2021,3214,80,-7
2021,3235,77,-7
2021,3267,84,-7
2021,3325,75,7
2021,3349,66,7
2021,3376,58,7
2021,3398,58,7
2021,3419,28,7
2021,3444,24,7
2021,3465,12,7
2021,3486,11,7
2021,3508,11,7
2021,3564,75,0
2021,3585,73,0
2021,3615,72,0
2021,3637,72,0
2021,3679,86,0
2021,3720,85,0
2021,3758,81,0
2021,3780,81,0
2021,3805,63,0
2021,3847,73,0
2021,3869,73,0
2021,3891,73,0
2021,3932,63,0
2021,66,66,3
2021,87,61,3
2021,108,59,3
2021,132,52,3
2021,156,52,3
2021,177,42,3
2021,212,52,3
2021,242,51,3
2021,266,37,3
2021,301,42,3
2021,322,42,3
2021,352,37,3
2021,386,75,3
2021,407,65,3
2021,431,59,3
2021,452,57,3
2021,476,50,3
2021,497,48,3
2021,518,47,3
2021,542,52,3
2021,561,88,-3
2021,582,90,-3
2021,604,90,-3
2021,628,72,-3
2021,649,71,-3
2021,673,66,-3
2021,707,55,-3
2021,729,55,-3
2021,753,44,-3
2021,807,32,-3
2021,833,69,3
2021,865,79,3
2021,889,70,3
2021,911,70,3
2021,930,79,3
2021,949,68,-3
2021,970,64,-3
2021,996,63,-3
2021,1045,54,-3
2021,1069,45,-3
2021,1090,43,-3
2021,1114,40,-3
2021,1138,34,-3
2021,1162,33,-3
2021,1186,31,-3
2021,1208,31,-3
2021,1227,41,-3
2021,1252,83,3
2021,1274,83,3
2021,1303,79,3
2021,1325,79,3
2021,1350,75,-3
2021,1369,84,-3
2021,1390,82,-3
2021,1414,40,-3
2021,1435,37,-3
2021,1485,37,-3
2021,1526,32,-3
2021,1548,68,3
2021,1572,57,3
2021,1596,48,3
2021,1631,14,3
2021,1650,16,3
2021,1672,16,3
2021,1729,21,3
2021,1751,21,3
2021,1840,75,7
2021,1861,68,7
2021,1882,62,7
2021,1914,72,7
2021,1938,63,7
2021,1967,38,7
2021,1988,31,7
2021,2009,25,7
2021,2031,25,7
2021,2052,24,7
2021,2076,12,7
2021,2097,4,7
2021,2157,86,7
2021,2182,77,7
2021,2204,77,7
2021,2239,45,7
2021,2260,6,7
2021,2281,6,7
2021,2337,75,-7
2021,2358,73,-7
2021,2379,65,-7
2021,2400,61,-7
2021,2421,59,-7
2021,2443,59,-7
2021,2460,80,7
2021,2481,80,7
2021,2505,81,7
2021,2527,81,7
2021,2552,65,-7
2021,2573,63,-7
2021,2602,60,-7
2021,2624,60,-7
2021,2643,88,7
2021,2662,96,7
2021,2702,90,7
2021,2737,85,7
2021,2766,61,7
2021,2795,56,7
2021,2816,50,7
2021,2837,40,7
2021,2861,29,7
2021,2917,75,-3
2021,2939,75,-3
2021,2963,72,-3
2021,2996,58,-3
2021,3015,69,-3
2021,3039,67,-3
2021,3074,62,-3
2021,3096,62,-3
2021,3115,87,3
2021,3136,84,3
2021,3157,84,3
2021,3176,92,3
2021,3195,54,-3
2021,3216,50,-3
2021,3237,45,-3
2021,3260,49,-3
2021,3298,50,-3
2021,3331,35,3
2021,3354,18,3
2021,3392,17,3
2021,3430,21,3
2021,3451,17,3
2021,3485,75,0
2021,3509,66,0
2021,3533,59,0
2021,3572,59,0
2021,3594,59,0
2021,3647,48,0
2021,55,75,-7
2021,79,59,-7
2021,100,57,-7
2021,134,57,-7
2021,168,57,-7
2021,186,70,7
2021,205,78,7
2021,226,75,7
2021,250,68,7
2021,275,65,-7
2021,297,65,-7
2021,319,65,-7
2021,347,61,-7
2021,383,25,7
2021,404,19,7
2021,428,14,7
2021,449,12,7
2021,471,12,7
2021,495,1,7
2021,554,75,-3
2021,575,74,-3
2021,594,79,-3
2021,616,79,-3
2021,634,53,3
2021,658,41,3
2021,681,36,3
2021,702,33,3
2021,726,32,3
2021,747,24,3
2021,769,24,3
2021,800,15,3
2021,821,13,3
2021,859,13,3
2021,886,12,3
2021,910,8,3
2021,951,72,3
2021,972,62,3
2021,993,59,3
2021,1042,53,3
2021,1065,58,3
2021,1089,55,3
2021,1108,85,-3
2021,1129,83,-3
2021,1150,80,-3
2021,1190,36,3
2021,1224,24,3
2021,1247,29,3
2021,1268,29,3
2021,1292,18,3
2021,1314,18,3
2021,1364,78,3
2021,1386,78,3
2021,1407,72,3
2021,1431,67,3
2021,1452,67,3
2021,1476,49,3
2021,1497,46,3
2021,1523,39,3
2021,1544,30,3
2021,1570,30,3
2021,1591,29,3
2021,1615,20,3
2021,1647,18,3
2021,1682,28,3
2021,1703,28,3
2021,1744,15,3
2021,1768,4,3
2021,1790,4,3
2021,1817,9,3
2021,1841,4,3
2021,1877,14,3
2021,1918,78,0
2021,1959,64,0
2021,2017,57,0
2021,2041,38,0
2021,2101,75,-7
2021,2122,66,-7
2021,2143,54,-7
2021,2164,53,-7
2021,2205,57,-7
2021,2226,51,-7
2021,2251,77,7
2021,2270,86,7
2021,2308,81,7
2021,2330,81,7
2021,2354,76,7
2021,2395,80,-7
2021,2416,77,-7
2021,2437,67,-7
2021,2463,67,-7
2021,2487,70,-7
2021,2506,80,-7
2021,2531,63,7
2021,2564,63,7
2021,2585,56,7
2021,2606,54,7
2021,2650,34,7
2021,2674,17,7
2021,2695,10,7
2021,2757,1,7
2021,2778,1,7
2021,2799,1,7
2021,2859,75,-3
2021,2880,68,-3
2021,2901,66,-3
2021,2979,62,-3
2021,3000,58,-3
2021,3026,58,-3
2021,3066,41,3
2021,3087,39,3
2021,3130,27,3
2021,3152,27,3
2021,3203,13,3
2021,3224,10,3
2021,3259,15,3
2021,3283,10,3
2021,3322,10,3
2021,3361,75,-3
2021,3382,60,-3
2021,3415,70,-3
2021,3436,66,-3
2021,3460,61,-3
2021,3484,49,-3
2021,3505,44,-3
2021,3526,42,-3
2021,3552,31,3
2021,3583,23,3
2021,3604,26,3
2021,3629,27,3
2021,3663,75,-3
2021,3684,64,-3
2021,3710,35,3
2021,3731,29,3
2021,3752,34,3
2021,3776,30,3
2021,3810,75,0
2021,3831,55,0
2021,3852,49,0
2021,3876,42,0
2021,3897,39,0
2021,3918,38,0
2021,3959,33,0
2021,4003,32,0
2021,4027,23,0
2021,4048,19,0
2021,4089,16,0
2021,4140,24,0
2021,4181,16,0
2021,54,75,7
2021,78,56,7
2021,99,56,7
2021,121,56,7
2021,145,49,7
2021,164,87,-7
2021,185,83,-7
2021,221,78,-7
2021,271,26,7
2021,292,24,7
2021,313,18,7
2021,334,13,7
2021,355,11,7
2021,379,5,7
2021,400,1,7
2021,460,69,-3
2021,481,64,-3
2021,505,65,-3
2021,529,46,-3
2021,548,48,-3
2021,570,20,-3
2021,635,16,-3
2021,680,53,3
2021,704,7,3
2021,726,7,3
2021,747,4,3
2021,769,4,3
2021,811,71,3
2021,832,67,3
2021,853,63,3
2021,882,47,3
2021,917,57,3
2021,957,51,3
2021,983,46,3
2021,1004,38,3
2021,1036,41,3
2021,1053,80,-3
2021,1090,77,-3
2021,1111,72,-3
2021,1133,72,-3
2021,1158,77,3
2021,1179,76,3
2021,1203,31,3
2021,1231,27,3
2021,1257,8,3
2021,1298,2,3
2021,1325,2,3
2021,1347,2,3
2021,1385,75,-7
2021,1409,70,-7
2021,1430,66,-7
2021,1451,67,-7
2021,1470,77,7
2021,1492,77,7
2021,1516,72,7
2021,1540,64,7
2021,1564,47,7
2021,1585,38,7
2021,1617,43,7
2021,1646,22,7
2021,1671,18,7
2021,1692,14,7
2021,1730,4,7
2021,1777,1,7
2021,1863,70,0
2021,1892,69,0
2021,1916,62,0
2021,1957,57,0
2021,1981,48,0
2021,2034,75,7
2021,2055,67,7
2021,2076,59,7
2021,2097,21,7
2021,2121,1,7
2021,2143,1,7
2021,2196,75,-3
2021,2262,75,-3
2021,2283,76,-3
2021,2305,76,-3
2021,2330,69,3
2021,2356,60,3
2021,2377,48,3
2021,2398,41,3
2021,2419,44,3
2021,2455,44,3
2021,2474,90,-3
2021,2495,82,-3
2021,2519,75,-3
2021,2541,75,-3
2021,2562,81,-3
2021,2584,81,-3
2021,2609,63,3
2021,2630,59,3
2021,2659,54,3
2021,2680,51,3
2021,2701,36,3
2021,2730,27,3
2021,2755,23,3
2021,2776,21,3
2021,2818,26,3
2021,2842,19,3
2021,2900,69,7
2021,2940,67,7
2021,2964,62,7
2021,2997,39,7
2021,3034,42,7
2021,3055,42,7
2021,3084,30,7
2021,3108,1,7
2021,3173,80,7
2021,3194,77,7
2021,3218,68,7
2021,3242,61,7
2021,3267,57,7
2021,3301,57,7
2021,3322,53,7
2021,3351,19,7
2021,3407,75,0
2021,3429,75,0
2021,3453,70,0
2021,3482,64,0
2021,3506,63,0
2021,3530,50,0
2021,3552,50,0
2021,3573,50,0
2021,3597,40,0
2021,3621,37,0
2021,3643,37,0
2021,3674,39,0
2021,3703,51,0
2021,3741,51,0
2021,3779,43,0
2021,3820,26,0
2021,3858,22,0
2021,3879,25,0
2021,3917,24,0
2021,3938,80,0
2021,63,69,3
2021,87,59,3
2021,108,51,3
2021,132,33,3
2021,156,13,3
2021,180,10,3
2021,201,12,3
2021,272,12,3
2021,294,12,3
2021,328,75,7
2021,352,64,7
2021,381,47,7
2021,405,42,7
2021,426,34,7
2021,447,32,7
2021,484,32,7
2021,508,17,7
2021,529,11,7
2021,553,5,7
2021,574,4,7
2021,596,4,7
2021,661,74,7
2021,690,63,7
2021,711,44,7
2021,738,28,7
2021,761,33,7
2021,794,28,7
2021,815,25,7
2021,839,20,7
2021,868,3,7
2021,889,2,7
2021,913,2,7
2021,934,1,7
2021,987,75,-7
2021,1009,75,-7
2021,1052,66,-7
2021,1078,70,-7
2021,1103,71,7
2021,1127,68,7
2021,1190,79,-7
2021,1211,72,-7
2021,1232,74,-7
2021,1261,75,-7
2021,1297,58,7
2021,1318,49,7
2021,1339,48,7
2021,1360,47,7
2021,1389,27,7
2021,1419,10,7
2021,1440,9,7
2021,1507,90,7
2021,1528,87,7
2021,1549,92,7
2021,1573,76,7
2021,1597,64,7
2021,1621,54,7
2021,1652,51,7
2021,1681,52,7
2021,1704,57,7
2021,1728,39,7
2021,1750,39,7
2021,1789,39,7
2021,1830,11,7
2021,1880,6,7
2021,1918,2,7
2021,1971,75,7
2021,1995,64,7
2021,2030,49,7
2021,2066,58,7
2021,2107,55,7
2021,2148,3,7
2021,2170,3,7
2021,2207,1,7
2021,2241,1,7
2021,2321,76,0
2021,2362,65,0
2021,2384,65,0
2021,2458,75,-3
2021,2482,71,-3
2021,2504,71,-3
2021,2528,64,-3
2021,2549,62,-3
2021,2573,50,-3
2021,2596,55,-3
2021,2615,64,-3
2021,2637,64,-3
2021,2678,57,-3
2021,2697,86,3
2021,2718,83,3
2021,2740,83,3
2021,2761,71,3
2021,2782,69,3
2021,2806,50,3
2021,2842,60,3
2021,2866,57,3
2021,2906,54,3
2021,2927,52,3
2021,2956,43,3
2021,2977,41,3
2021,3006,38,3
2021,3028,38,3
2021,3057,25,3
2021,3078,17,3
2021,3102,15,3
2021,3134,25,3
2021,3158,20,3
2021,3179,18,3
2021,3201,18,3
2021,3246,60,7
2021,3268,60,7
2021,3292,43,7
2021,3314,43,7
2021,3373,18,7
2021,3461,78,7
2021,3485,64,7
2021,3509,51,7
2021,3533,51,7
2021,3557,39,7
2021,3585,35,7
2021,3631,13,7
2021,3655,10,7
2021,3711,75,0
2021,3744,85,0
2021,3773,71,0
2021,3797,67,0
2021,3818,66,0
2021,3839,34,0
2021,3858,42,0
2021,3880,42,0
2021,3904,22,0
2021,3929,32,0
2021,4003,32,0
2021,4037,32,0
2021,4057,60,0
2021,4081,54,0
2021,4105,47,0
2021,4129,33,0
2021,4153,28,0
2021,4192,28,0
2021,4218,64,0
2021,4239,62,0
2021,4280,58,0
2021,4304,6,0
2021,55,75,-7
2021,78,75,-7
2021,104,75,-7
2021,123,81,-7
2021,148,61,7
2021,182,61,7
2021,211,50,7
2021,234,47,7
2021,258,39,7
2021,279,36,7
2021,301,36,7
2021,325,29,7
2021,346,24,7
2021,370,11,7
2021,394,4,7
2021,415,3,7
2021,454,3,7
2021,510,75,7
2021,531,66,7
2021,559,61,7
2021,589,52,7
2021,612,52,7
2021,633,52,7
2021,654,48,7
2021,677,46,7
2021,701,37,7
2021,740,47,7
2021,777,34,7
2021,803,29,7
2021,843,28,7
2021,869,16,7
2021,922,75,3
2021,946,67,3
2021,967,62,3
2021,991,50,3
2021,1030,41,3
2021,1051,38,3
2021,1089,13,3
2021,1110,11,3
2021,1143,7,3
2021,1176,7,3
2021,1217,81,-7
2021,1241,67,-7
2021,1263,67,-7
2021,1295,33,7
2021,1319,20,7
2021,1347,17,7
2021,1371,7,7
2021,1398,1,7
2021,1428,1,7
2021,1450,1,7
2021,1472,99,-7
2021,1493,98,-7
2021,1517,92,-7
2021,1539,92,-7
2021,1573,42,7
2021,1595,42,7
2021,1616,40,7
2021,1657,39,7
2021,1680,34,7
2021,1721,11,7
2021,1769,12,7
2021,1791,12,7
2021,1847,75,0
2021,1869,75,0
2021,1891,75,0
2021,1924,60,0
2021,2178,53,0
2021,1984,68,0
2021,2006,68,0
2021,2028,68,0
2021,2065,80,0
2021,2098,90,0
2021,2119,82,0
2021,2215,80,3
2021,2239,71,3
2021,2260,64,3
2021,2298,64,3
2021,2322,53,3
2021,2362,35,3
2021,2386,26,3
2021,2407,23,3
2021,2429,23,3
2021,2457,23,3
2021,2481,12,3
2021,2517,17,3
2021,2552,27,3
2021,2576,16,3
2021,2598,16,3
2021,2624,16,3
2021,2658,75,7
2021,2679,44,7
2021,2702,42,7
2021,2723,42,7
2021,2747,32,7
2021,2769,32,7
2021,2791,32,7
2021,2815,23,7
2021,2838,17,7
2021,2863,19,7
2021,2887,16,7
2021,2911,10,7
2021,2935,3,7
2021,2975,1,7
2021,3043,66,7
2021,3070,60,7
2021,3091,58,7
2021,3134,53,7
2021,3175,25,7
2021,3196,14,7
2021,3217,13,7
2021,3246,4,7
2021,3267,2,7
2021,3328,75,7
2021,3352,66,7
2021,3375,63,7
2021,3397,63,7
2021,3430,58,7
2021,3452,58,7
2021,3481,45,7
2021,3505,24,7
2021,3528,23,7
2021,3560,14,7
2021,3583,8,7
2021,3640,75,7
2021,3662,75,7
2021,3684,75,7
2021,3717,58,7
2021,3749,43,7
2021,3776,36,7
2021,3799,34,7
2021,3820,34,7
2021,3845,26,7
2021,3883,26,7
2021,3905,26,7
2021,3933,7,7
2021,3971,2,7
2021,4046,83,0
2021,4067,72,0
2021,4089,72,0
2021,4127,69,0
2021,4170,69,0
2021,4194,49,0
2021,4216,49,0
2021,4238,49,0
2021,4260,49,0
2021,56,75,7
2021,77,72,7
2021,99,72,7
2021,146,79,7
2021,187,72,-7
2021,211,68,-7
2021,232,64,-7
2021,260,64,-7
2021,277,80,7
2021,298,77,7
2021,327,70,7
2021,348,71,7
2021,369,46,7
2021,390,41,7
2021,411,41,7
2021,477,73,7
2021,498,62,7
2021,522,61,7
2021,544,61,7
2021,568,51,7
2021,592,51,7
2021,613,49,7
2021,637,41,7
2021,658,39,7
2021,679,41,7
2021,712,15,7
2021,733,7,7
2021,754,4,7
2021,781,2,7
2021,817,4,7
2021,839,4,7
2021,863,98,-7
2021,903,96,-7
2021,927,96,-7
2021,950,98,-7
2021,972,98,-7
2021,997,15,7
2021,1031,25,7
2021,1055,10,7
2021,1076,10,7
2021,1100,1,7
2021,1123,1,7
2021,1185,74,7
2021,1206,71,7
2021,1227,69,7
2021,1256,60,7
2021,1285,52,7
2021,1307,52,7
2021,1331,43,7
2021,1352,37,7
2021,1373,32,7
2021,1422,20,7
2021,1444,20,7
2021,1488,3,7
2021,1548,67,-3
2021,1569,69,-3
2021,1656,69,-3
2021,1680,54,-3
2021,1702,54,-3
2021,1734,64,-3
2021,1783,63,-3
2021,1807,56,-3
2021,1826,72,3
2021,1855,59,3
2021,1881,49,3
2021,1910,23,3
2021,1951,20,3
2021,1973,20,3
2021,2002,17,3
2021,2043,75,0
2021,2105,80,7
2021,2131,72,7
2021,2152,69,7
2021,2173,73,7
2021,2192,79,7
2021,2214,79,7
2021,2241,49,-7
2021,2263,49,-7
2021,2284,43,-7
2021,2306,43,-7
2021,2325,82,7
2021,2358,61,7
2021,2379,57,7
2021,2403,52,7
2021,2424,48,7
2021,2445,49,7
2021,2469,33,7
2021,2490,24,7
2021,2512,24,7
2021,2535,22,7
2021,2565,20,7
2021,2625,61,7
2021,2646,59,7
2021,2667,27,7
2021,2688,24,7
2021,2751,75,3
2021,2775,60,3
2021,2799,44,3
2021,2823,34,3
2021,2844,31,3
2021,2887,15,3
2021,2906,20,3
2021,2930,6,3
2021,2951,6,3
2021,2972,5,3
2021,3021,6,3
2021,3040,12,3
2021,3063,17,3
2021,3097,17,3
2021,3138,68,-7
2021,3170,46,-7
2021,3192,46,-7
2021,3218,14,-7
2021,3239,11,-7
2021,3260,8,-7
2021,3279,21,-7
2021,3299,71,7
2021,3323,60,7
2021,3344,59,7
2021,3368,54,7
2021,3390,54,7
2021,3412,46,-7
2021,3433,39,-7
2021,3462,30,-7
2021,3483,28,-7
2021,3515,38,-7
2021,3556,41,-7
2021,3601,41,-7
2021,3618,80,7
2021,3653,35,7
2021,3677,25,7
2021,3718,11,7
2021,3747,15,7
2021,3769,15,7
2021,3839,73,0
2021,3868,69,0
2021,3917,79,0
2021,3939,79,0
2021,3980,64,0
